num__coord_x,num__coord_y,num__ffmc,num__dmc,num__dc,num__isi,num__temp,num__rh,num__wind,num__rain,cat__month_apr,cat__month_aug,cat__month_dec,cat__month_feb,cat__month_jan,cat__month_jul,cat__month_jun,cat__month_mar,cat__month_may,cat__month_nov,cat__month_oct,cat__month_sep,cat__day_fri,cat__day_mon,cat__day_sat,cat__day_sun,cat__day_thu,cat__day_tue,cat__day_wed
3.63956944350026,-0.09128407749446214,0.5008203256263585,-9.256799747389001,8.575736453030384,0.7151250379888638,-4.8152292373728605,-5.666109884022897,0.8128094127619169,0.04901328849575122,0.04824811615815193,0.47228889080034264,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,3.0011584279422223,-0.0,-0.09404249382724163,-0.8681219560165931,0.7826178629416375,-0.18423343008622298,1.483334997197917,0.3296941991323234,-0.5835407814399146,0.07554381611506983,0.1642505423924815
6.0822334995407035,-0.09128407749446214,-0.4670334308546566,8.940866392716242,-2.6001996233736153,-0.6779756853660659,2.078968864509329,-2.3605941600908107,0.8128094127619169,-2.4016511362918096,0.04824811615815193,-0.708433336200514,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,-0.8681219560165931,0.7826178629416375,-0.18423343008622298,-0.3943042397614716,0.3296941991323234,-0.5835407814399146,-0.4280816246520624,0.1642505423924815
8.524897555581145,-0.21299618082041163,-0.11508661031610569,12.019374250513275,-2.62826978933516,0.10886824171403343,4.689393388522972,1.7428046696179862,-2.8495585807874173,0.04901328849575122,0.04824811615815193,-0.708433336200514,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,-0.8681219560165931,0.7826178629416375,1.2329468013462614,-0.3943042397614716,0.3296941991323234,-0.5835407814399146,0.07554381611506983,0.1642505423924815
1.1969053874598168,0.03042802583148738,-0.30865736161230894,-2.469819103365427,-3.0232571246511957,-0.8843609777149442,1.074959432196389,-0.3088947452364122,0.8128094127619169,0.04901328849575122,0.04824811615815193,0.47228889080034264,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,2.3471445477485666,-3.821016624950347,-0.18423343008622298,-0.3943042397614716,0.3296941991323234,-0.5835407814399146,0.07554381611506983,0.1642505423924815
-6.131086780661511,0.03042802583148738,-0.3262547026392367,3.9843498803557673,-2.9590967453105206,-1.4132232893589451,7.165949988228223,1.6288213687927418,0.8128094127619169,0.04901328849575122,0.04824811615815193,-0.708433336200514,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,-0.8681219560165931,0.7826178629416375,-0.18423343008622298,-0.3943042397614716,0.3296941991323234,-0.5835407814399146,0.07554381611506983,-1.6607554841906464
-1.2457586685806261,-0.21299618082041163,0.3160482448436185,-9.744131107117488,9.560197273538881,0.6377305533580344,-3.0080122592095684,0.6029716613655426,-1.3137268415570516,0.04901328849575122,0.04824811615815193,0.47228889080034264,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,-4.54560979400645,0.0,-0.0,-0.09404249382724163,-0.8681219560165931,0.7826178629416375,1.2329468013462614,-0.3943042397614716,0.3296941991323234,-0.5835407814399146,0.07554381611506983,0.1642505423924815
1.1969053874598168,-0.21299618082041163,0.016893447385850923,-6.629964857145201,8.844408041519465,0.16046456480125298,-2.271738675513413,-2.2466108592655663,-0.25045871439756756,0.04901328849575122,0.04824811615815193,0.47228889080034264,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,-4.54560979400645,0.0,-0.0,-0.09404249382724163,-0.8681219560165931,0.7826178629416375,-0.18423343008622298,1.483334997197917,0.3296941991323234,-0.5835407814399146,0.07554381611506983,0.1642505423924815
-1.2457586685806261,0.15214012915743688,0.8087737935975906,-5.845480229289586,-2.4879189595274314,0.9215103303377421,6.228874518069481,1.400854767142253,-1.7862904536279332,0.04901328849575122,0.04824811615815193,-0.708433336200514,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,-0.8681219560165931,0.7826178629416375,-0.18423343008622298,-0.3943042397614716,-1.8682671284164991,-0.5835407814399146,0.07554381611506983,0.1642505423924815
-8.573750836701954,0.03042802583148738,-0.1238852808295702,-0.4254046186507946,-4.210224142453702,0.0830700801704235,3.8192518805184235,1.9707712712684748,-1.3137268415570516,0.04901328849575122,0.04824811615815193,0.47228889080034264,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,2.3471445477485666,0.7826178629416375,-0.18423343008622298,1.483334997197917,0.3296941991323234,-0.5835407814399146,0.07554381611506983,0.1642505423924815
-6.131086780661511,0.03042802583148738,-0.1238852808295702,-1.6972206062348973,0.7602002445942901,-0.07171888909123525,1.4765632051215636,-2.9305106642170324,-2.3769949687165357,0.04901328849575122,0.04824811615815193,-0.708433336200514,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,-0.8681219560165931,0.7826178629416375,-0.18423343008622298,-0.3943042397614716,0.3296941991323234,-0.5835407814399146,0.07554381611506983,-1.6607554841906464
-6.131086780661511,0.03042802583148738,-0.018301234668004665,7.253035829754163,-4.23227927285206,0.2507581302038873,4.957129237139755,0.37500505971505393,-0.7230223264684493,0.04901328849575122,0.04824811615815193,-0.708433336200514,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,-0.8681219560165931,-3.821016624950347,-0.18423343008622298,-0.3943042397614716,0.3296941991323234,-0.5835407814399146,0.07554381611506983,0.1642505423924815
6.0822334995407035,0.03042802583148738,-0.11508661031610569,-0.8176469325786017,-4.085913407481142,-0.07171888909123525,0.8741575457338003,-0.3088947452364122,-1.7862904536279332,0.04901328849575122,0.04824811615815193,0.47228889080034264,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,2.3471445477485666,-3.821016624950347,-0.18423343008622298,-0.3943042397614716,0.3296941991323234,-0.5835407814399146,0.07554381611506983,0.1642505423924815
6.0822334995407035,0.03042802583148738,-0.0710932577487868,-0.19956813487417757,1.3356386468059789,0.0056755955395941275,3.8861858426726203,1.6288213687927418,-2.8495585807874173,0.04901328849575122,0.04824811615815193,0.47228889080034264,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,1.8895662250753507,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,-0.8681219560165931,0.7826178629416375,-0.18423343008622298,1.483334997197917,0.3296941991323234,-0.5835407814399146,0.07554381611506983,0.1642505423924815
-8.573750836701954,0.2738522324833864,-0.07989192826225133,1.000931068359414,-2.401703449788397,0.35395077637832656,1.1418933943505833,-0.0809281435859235,-0.7230223264684493,0.04901328849575122,0.04824811615815193,-0.708433336200514,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,-0.8681219560165931,0.7826178629416375,-0.18423343008622298,-0.3943042397614716,0.3296941991323234,5.251867032959232,0.07554381611506983,0.1642505423924815
6.0822334995407035,-0.09128407749446214,-0.15028129236996127,-2.125121312337959,-3.149572871478153,0.2507581302038873,-0.46452169735011983,-0.7648279485373897,3.5300501821694867,0.04901328849575122,0.04824811615815193,0.47228889080034264,-0.10937808279330115,-0.08489163915457715,-0.008466480274887517,-0.1206106101111926,0.06737961212071138,0.5050677548896055,0.0,-0.0,-0.09404249382724163,2.3471445477485666,0.7826178629416375,-0.18423343008622298,1.483334997197917,0.3296941991323234,-0.5835407814399146,0.07554381611506983,0.1642505423924815
